filename	event_labels
mTEhUS8xrCU_30_40	Speech,Car
mTGxgXC-WuA_20_30	Speech,Baby_laughter
mTH-awdV2g0_480_490	Banjo
mTHPKMKAkVs_20_30	Speech,Car
mTKWmjFato4_90_100	Speech,Clapping
mTPlGNWuzDQ_70_80	Speech,Motorcycle
mTR7W3a0TrI_0_10	Cat
mTdMq9CW68s_130_140	Speech,Singing
mTdYythI2c0_360_370	Speech,Singing
mTfkdSSZQfM_20_30	Motorcycle
mTt3iEo5tV8_170_180	Banjo
mTtteYbzoBU_20_30	Speech,Singing
mTuXzXFGTk8_30_40	Speech,Baby_cry_infant_cry
mTywScWhTxI_120_130	Cat
mU3wM1AV0j4_50_60	Banjo,Violin_fiddle
mU4Sdngk_Yk_30_40	Speech,Car
mUGmCSNETcg_310_320	Frying_(food)
mUTYKd7JOpA_240_250	Speech,Car
mUn2uDBvuHw_190_200	Speech,Singing
mUp0HeOjhck_28_38	Speech,Dog
mUpgBgHnMVU_190_200	Speech,Fire_alarm
mUrPN5AGicw_60_70	Speech,Dog
mUsdo1QpynU_310_320	Speech,Singing
mV4kZ1X_uAo_30_40	Speech,Singing
mV5_rWumW8Y_90_100	Chicken_rooster
mV6CDb5HSjI_220_230	Cheering
mVDyq8Po5XQ_0_10	Speech,Basketball_bounce
mVEyOgp6Erw_410_420	Chainsaw
mVJ2GOMUpP0_20_30	Cat
mVLnMrV2-jU_10_20	Speech,Dog
mVU8odyqK8E_360_370	Speech,Car
mVXDO5bLgXQ_10_20	Speech,Baby_cry_infant_cry
mVXPDB9tEUQ_0_10	Speech,Dog
mVXmgpDzUQk_20_30	Cheering
mVYOn-Dot98_0_10	Cello
mVZxBWV3lbw_20_30	Banjo
mVaXDbUZepg_160_170	Speech,Chicken_rooster
mVeGcX4MOq4_30_40	Helicopter
mVgBdVnXc2I_60_70	Speech,Vacuum_cleaner
mVhD8COeQnM_360_370	Motorcycle
mVi8a4U-uJY_7_17	Speech,Baby_cry_infant_cry
mVle6LpAwRo_10_20	Basketball_bounce
mVlwyBGMCjU_20_30	Speech,Car
mVydkZJkw0M_210_220	Speech,Motorcycle
mW1EpJYcy_E_70_80	Motorcycle
mW1LdBUqa74_30_40	Cello
mWFBGznInq8_120_130	Frying_(food)
mWFw2__BTP8_10_20	Helicopter
mWLrgDyQlpI_0_10	Speech,Dog
mWQGf87kKeU_100_110	Chicken_rooster
mWQVI7u0MCU_210_220	Cheering
mWRRnomV5zw_0_10	Speech,Dog
mWTYQFkeMOk_30_40	Speech,Car
mW_DbhYHEX4_15_25	Speech,Car
mWc7D-SgMMY_60_70	Speech,Car
mWcppmvob8o_30_40	Cello
mWl68CmtMPQ_60_70	Speech,Dog
mWraHr0J0Xc_30_40	Speech,Baby_cry_infant_cry
mWy8FcNEfxM_150_160	Speech,Dog
mX1HS_cjKJU_350_360	Motorcycle
mX1ZQyiwUhw_160_170	Speech,Fire_alarm
mX1oRH6Ox4c_150_160	Violin_fiddle,Singing
mX45CiTjf8I_30_40	Motorcycle
mX54MgTvYDs_20_30	Baby_laughter
mX5mW4ZDC6I_26_36	Speech,Car
mX7SFkeOGBQ_18_28	Speech,Car
mX7g2Ov75XY_110_120	Motorcycle
mXDtKOmAP8M_50_60	Cheering
mXFBETbJu5s_70_80	Speech,Car
mXHCND115VQ_20_30	Speech,Dog
mXTR0hFh73c_0_10	Cheering
mXXS4jrCBrE_300_310	Cheering
mXYNdg52JEU_0_10	Cheering
mXYt2R5ty6Q_0_10	Violin_fiddle,Cello
mXhow9Oc9_4_30_40	Chicken_rooster
mXmRolmnxs0_10_20	Speech,Car
mXnvOKeizEw_10_20	Speech,Car
mXqiKwgJWlU_30_40	Violin_fiddle,Cello
mXu3kx6qOO0_15_25	Speech,Car
mXxR3j-zfno_110_120	Speech,Car
mXzdBDt25bA_40_50	Speech,Singing
mY-DIpdOghk_210_220	Speech,Singing
mY-vSIhZclM_30_40	Banjo
mY6--_d1apY_70_80	Blender
mY6c0ZLFMZY_90_100	Frying_(food)
mY7RA2dfNLI_10_20	Speech,Car
mY9g5dBi5gU_20_30	Speech,Cat
mYADmLenpOw_30_40	Acoustic_guitar,Speech
mYCNw0EJzm8_30_40	Speech,Car
mYGTFhAzs9A_60_70	Helicopter
mYHO-vjkZFo_440_450	Speech,Frying_(food)
mYJIg6ANqGY_30_40	Speech,Car
mYJhoOljON0_70_80	Motorcycle
mYJsdbfKZuc_410_420	Speech,Car
mYNkLa7WY-Q_140_150	Speech,Dog,Car
mYPhMhGhg_8_240_250	Chicken_rooster
mYbyJNAd4-g_60_70	Speech,Dog
mYfb6e2fjvk_170_180	Speech,Basketball_bounce
mYgyBugGUnw_0_10	Speech,Car
mYlKMvhHD3Q_10_20	Chicken_rooster
mYnyRRiKgGg_24_34	Speech,Baby_cry_infant_cry
mYp39uXdWqc_20_30	Speech,Telephone_bell_ringing
mYslG224SQM_30_40	Speech,Chainsaw
mYuEX5uYpQ0_70_80	Speech,Car
mZ-mozwzcnE_90_100	Speech,Singing
mZ1B9RxMkxQ_0_10	Speech,Chicken_rooster
mZ4MsW885PU_280_290	Speech,Car
mZ82VQcfB-Y_50_60	Lawn_mower
mZC4lCFpEt0_30_40	Speech,Baby_cry_infant_cry
mZCsDKLUDQY_470_480	Speech,Motorcycle
mZGIJtROeOE_0_10	Cello
mZIBXZlICgw_0_10	Motorcycle
mZOcPK8WkZ4_90_100	Baby_laughter
mZPavmjd0RI_0_10	Speech,Dog
mZRtVePnNL0_380_390	Vacuum_cleaner
mZTtM347sw8_30_40	Cello
mZWv7Cp73hY_230_240	Speech,Cat
mZZF9OhpcC4_200_210	Speech,Motorcycle
mZZjQqLcoXk_10_20	Accordion,Singing
mZxvjOJUdC4_30_40	Helicopter
m_Aq90v9OCQ_90_100	Speech,Car
m_CHZlZS3Gg_130_140	Speech,Motorcycle
m_H7EgEXPv8_350_360	Fire_alarm
m_MIJejcdSE_330_340	Blender
m_NCf-q4Gn0_150_160	Motorcycle
m_RPaWWc4HQ_10_20	Chicken_rooster
m_TbWgW-jDE_30_40	Speech,Cat
m_U506sf9p4_170_180	Frying_(food)
m_X4P8uUw0I_260_270	Speech,Singing
m_gYeAmcYHI_90_100	Vacuum_cleaner
m_hJV2WFidU_70_80	Speech,Basketball_bounce
m_kPwfspszM_30_40	Speech,Vacuum_cleaner
ma0dkG-VHAQ_50_60	Accordion
ma1ezS3hGIM_0_10	Chicken_rooster
ma4cxJoc-48_21_31	Speech,Dog
ma4k1UWOUyA_80_90	Speech,Car
ma6USCABIRI_120_130	Speech,Car
ma70rbLVN5c_0_10	Cat
ma7mb_W2OoE_30_40	Cheering
ma8tQMg7EZQ_190_200	Cheering
maAVTDj4asg_0_10	Speech,Dog
maBQajyU15s_0_10	Speech,Violin_fiddle
maPMg3tuV-I_20_30	Speech,Car
maP_26JRk2w_390_400	Chicken_rooster
maX56IYJI64_20_30	Speech,Cat
ma_hQZUu1c4_40_50	Speech,Car
maaCrEnwv6g_100_110	Cheering
maeqlAVXc6s_30_40	Speech,Baby_cry_infant_cry
mam2_6IMsys_80_90	Vacuum_cleaner
mamcFznzyv8_10_20	Speech,Car
mamnVt21T7o_10_20	Motorcycle
mapbf139q0A_310_320	Speech,Car
mavCqqEKLtM_20_30	Vacuum_cleaner
mavO1ETul7A_90_100	Speech,Car
maxizPPL7pI_10_20	Speech,Dog
maz7meXO63o_50_60	Accordion,Singing
mb-xMjKb03U_310_320	Helicopter
mb07HgQsheo_30_40	Chainsaw
mb0QwgO8h4o_250_260	Lawn_mower
mb4EzHgw7Rg_0_10	Speech,Chicken_rooster
mb9wdN5X1Lc_20_30	Cat
mbCLrCY_vvc_300_310	Cheering
mbDPD--xseY_10_20	Violin_fiddle,Cello
mbGcNpTHgog_80_90	Speech,Basketball_bounce
mbGuTcwyID8_250_260	Accordion
mbIAuAeIK6Y_450_460	Accordion
mbLiZ_jpgeY_20_30	Motorcycle
mbN9N3Uo-oo_20_30	Speech,Dog
mbQoY7CeZTY_30_40	Speech,Car
mbS5XQk-iq8_24_34	Motorcycle
mbVGKApJpQs_100_110	Speech,Car
mbZpNgrDZ4M_60_70	Speech,Basketball_bounce
mbd8PzbI-FE_80_90	Helicopter
mbh-6n9KPmg_0_10	Banjo
mbijGbaI26Q_60_70	Cello
mbmQvlXUxDE_25_35	Speech,Baby_cry_infant_cry
mbshaLkmD-8_120_130	Chicken_rooster
mbu-3KJhaYg_10_20	Chicken_rooster
mbz1BwpiH1g_60_70	Banjo
mbzFWf6VdbM_30_40	Speech,Baby_cry_infant_cry
mc2ucZliHSE_200_210	Helicopter
mcBp_dXuygg_10_20	Chicken_rooster
mcIj1BBTQjc_25_35	Motorcycle
mcMW4aBxHjQ_30_40	Chicken_rooster
mcMbw8iC6Ck_30_40	Cheering
mcTorlpeTYA_0_10	Speech,Basketball_bounce
mca2gHEcOtw_70_80	Speech,Lawn_mower
mcf6eup1g3w_20_30	Baby_cry_infant_cry
mcpE3JVCEGQ_290_300	Speech,Car
mcrMuaV-UkY_20_30	Clapping
mcz3BgQdeXc_30_40	Speech,Car
md-Ni6R2H7w_11_21	Speech,Dog
md2tKNeESCE_4_14	Speech,Cat
md9_I0Okhbc_210_220	Chicken_rooster
mdNvnSmVw-E_0_10	Accordion
mdXkuvdPBOY_0_8	Cat
mdZeDoA0lhY_100_110	Helicopter
mdbFAPh6EQ0_280_290	Speech,Dog
mddWpxilz_Q_40_50	Violin_fiddle,Singing
mdhkEzgiCEE_10_20	Motorcycle
mdkauu3b3X8_190_200	Cheering
mdn0b2dw3Lw_120_130	Banjo
mdtNUxMh0Kg_110_120	Baby_laughter
mdyaFNH5XNw_30_40	Speech,Baby_cry_infant_cry
me3FIexyYoQ_60_70	Cat
me4lOQCa0Uw_30_40	Speech,Car
meABZsJFHHE_180_190	Speech,Fire_alarm
meAzbgKQZiE_80_90	Speech,Dog,Chicken_rooster
meHEq5y2-Rw_40_50	Speech,Car
meNpef3uSvE_220_230	Chainsaw
meO5n0wBJZo_60_70	Speech,Dog
meTsC5uDEcc_30_40	Speech,Cheering
meZT1xCHq0I_30_40	Banjo
mebZG9zovtA_60_70	Speech,Car
mebq9vQNrIw_30_40	Speech,Car
megIL9_2mqE_10_20	Speech,Car
mex3umYuA00_90_100	Baby_laughter
mf1aO53c_U0_0_10	Cheering
mfCMOxnFhLU_30_40	Speech,Baby_cry_infant_cry
mfIsO31XR1c_380_390	Cello
mfJmaLK_eMo_0_10	Speech,Dog
mfMrplfJasw_230_240	Motorcycle
mfQM6RmAc4o_60_70	Vacuum_cleaner
mfQf03Q9g9w_50_60	Speech,Clapping
mfaM1i2etJY_60_70	Helicopter
mfafTTrGLIU_30_40	Speech,Car
mfbjGMDM20A_110_120	Lawn_mower
mfdZjVQgdSA_230_240	Chicken_rooster
mffC4hKBd2A_40_50	Cello
mfoCapSN-AE_220_230	Chainsaw
mfs7Ik0oss4_0_10	Baby_cry_infant_cry
mfwE6T9ufAg_30_40	Chicken_rooster
mfwLnPlQd7s_0_10	Chicken_rooster
mfwxvPJ8dAs_160_170	Speech,Singing
mg546ucwci0_0_10	Speech,Baby_laughter
mg5werw13W8_430_440	Speech,Motorcycle
mgEXADJNyuI_210_220	Speech,Singing
mgEmfYYbFzg_40_50	Acoustic_guitar,Speech
mgJrjh2RDiQ_70_80	Cheering
mgN4Q0Y4xfI_0_10	Speech,Dog
mgRiS5bk3oc_20_30	Motorcycle
mgXZb3Z-9o4_20_30	Speech,Car
mgXkIdb28DA_70_80	Speech,Car
mg_hb2_QVUY_30_40	Violin_fiddle,Cello
mgaBOG94ldg_20_30	Motorcycle
mgpT-mBCEvE_10_20	Motorcycle
mgppZm_CPyo_7_17	Speech,Dog
mh-9PtXgSBE_320_330	Speech,Car
mh2LZDf6uDc_20_30	Chicken_rooster
mh33uB9gsAo_130_140	Accordion
mh7rDFB3DMw_210_220	Speech,Fire_alarm
mhA6ICKOc1g_0_10	Speech,Motorcycle
mhEomNNsYUc_170_180	Speech,Car
mhFZ3a8syWw_60_70	Speech,Dog
mhGKR01-gb8_310_320	Violin_fiddle,Cello
mhRdop55WeQ_300_310	Cello
mhSfrXDcPv0_180_190	Speech,Car
mhWoN_JxiPQ_30_40	Baby_cry_infant_cry
mhXSs-9W6Y0_20_30	Speech,Car
mhYAvuHPgew_40_50	Speech,Singing
mhZXWq239lI_0_10	Speech,Basketball_bounce
mh_60Mcuq5E_20_30	Accordion
mh_uXfK23Kc_170_180	Speech,Singing
mhaQY75Ni4g_30_40	Violin_fiddle,Cello
mhakUhXddck_280_290	Speech,Dog
mheuL2z4vBc_90_100	Speech,Car
mhiuSeEhjic_60_70	Lawn_mower
mhorzF__BtI_30_40	Speech,Violin_fiddle
mhwuZTe5jIo_0_10	Dog,Fire_alarm
mi2haaogArU_30_40	Speech,Car
miFAASIBmYg_2_12	Speech,Car
miGeyN3kMFE_50_60	Chicken_rooster
miKtHvgIFk8_170_180	Violin_fiddle,Cello
miL5V3lB4l0_70_80	Speech,Chicken_rooster
miLp3xAP0lg_210_220	Cello
miWTRSHziHs_0_10	Speech,Helicopter
miZkd7ODoyc_220_230	Speech,Car
midQcmfuy8c_130_140	Motorcycle
mijCT9yuGQE_10_20	Motorcycle
miuMul4k_L8_10_20	Helicopter
miysTe6Eqwk_250_260	Banjo
mj5RbKjvlmE_30_40	Motorcycle
mjAyWGQKJY0_10_20	Acoustic_guitar,Speech
mjBEk-Rv4rk_530_540	Telephone_bell_ringing
mjESI3X1YsI_30_40	Speech,Violin_fiddle
mjK3cLMkgZw_140_150	Fire_alarm
mjL-XSxiu5k_30_40	Acoustic_guitar,Cello
mjOQ-b-VKFs_30_40	Cello
mjPwtN0sE5Q_70_80	Speech,Singing
mjUQ6ALZ1lM_20_30	Helicopter
mjWl4bnCzpg_30_40	Speech,Car
mjYavwHWPcU_380_390	Speech,Baby_laughter
mjdo8Ssdevs_170_180	Frying_(food)
mjeFx2bdOUM_30_40	Violin_fiddle,Cello
mjehLLYzBCI_30_40	Speech,Lawn_mower
mjeqxXT8RRY_110_120	Speech,Dog
mjeyWkxrsG4_40_50	Chicken_rooster
mjgT2o0_htQ_1_11	Speech,Cat
mjiCiF7bcwU_270_280	Speech,Singing
mjiYMRx34io_0_10	Chainsaw
mjkV7r_sffs_20_30	Cheering
mjkqqmho0bI_30_40	Speech,Violin_fiddle
mjm1DGGo3FI_140_150	Cat
mjmd9VBPtk0_110_120	Speech,Car
mjmw-rFC2Ws_150_160	Vacuum_cleaner
mjp6NjfKffU_27_37	Speech,Car
mjtdIfZ13Bo_20_30	Motorcycle
mk1m4lJ2c6E_210_220	Speech,Car
mk5DDeTaMeA_40_50	Motorcycle
mk67RcMHbCU_100_110	Chainsaw
mk9pUan71WM_10_20	Cello
mkBX7AIljsQ_80_90	Chicken_rooster
mkFy2Vc100k_30_40	Helicopter
mkKWPIEMits_30_40	Baby_cry_infant_cry
mkLhjGwUlGU_30_40	Speech,Baby_cry_infant_cry
mkO4sTNammQ_30_40	Vacuum_cleaner
mkPNUgQvw7M_30_40	Motorcycle
mkTgqCbEV_c_30_40	Cat
mkUJP7Gln4U_10_20	Cat
mkYH2dM8zHM_30_40	Speech,Motorcycle
mkbUgxLKpqY_110_120	Banjo
mkmEZBUnM2k_18_28	Speech,Violin_fiddle
mktO3Vbezqs_30_40	Violin_fiddle,Cello
mkvn-F8SerU_560_570	Speech,Car
mkw97JMuAww_140_150	Chicken_rooster
mkx0gVdmUUY_70_80	Frying_(food)
mkzmkDQcU94_21_31	Speech,Car
mlAO7jYPO_E_0_10	Telephone_bell_ringing
mlHu8fTomz0_190_200	Frying_(food)
mlI1aq9Q614_40_50	Speech,Car
mlNJRYKftEQ_30_40	Speech,Frying_(food)
mlSg4079dHs_24_34	Motorcycle
mlTWDx9Q284_30_40	Speech,Car
mlVQ1e1J3X0_24_34	Cat
mlYkW603hWE_10_20	Speech,Cheering
mldD4UHL4EQ_100_110	Speech,Singing
mllOCSmY-zU_200_210	Motorcycle
mloVRt9GTFI_0_10	Speech,Dog
mlpF226Gvlo_0_10	Cat
mlrarQ5nVlU_170_180	Cello,Violin_fiddle
mlwU_5LSeDk_70_80	Speech,Car
mlwutymyMyc_100_110	Accordion
mlyFThR_Wss_30_40	Acoustic_guitar,Speech
mlyHfFzbRcI_10_20	Speech,Dog
mlyqHWMXEXY_530_540	Accordion
mlzXNs4B87c_6_16	Speech,Car
mm0JA7qq97Q_250_260	Basketball_bounce
mm1g3VUhtVs_300_310	Chainsaw
mm3aJ78TXak_30_40	Speech,Baby_cry_infant_cry
mmJePT_A_nA_280_290	Speech,Blender
mmQb3smtYNs_110_120	Chicken_rooster
mm_u7y1Gv50_200_210	Speech,Basketball_bounce
mmc-m_wRRaI_110_120	Speech,Car
mmckDO3AlKU_30_40	Motorcycle
mmfG5ZsY1Wc_540_550	Violin_fiddle,Cello
mmgh56BrzxU_30_40	Cat
mmgx5mNID7c_30_40	Speech,Violin_fiddle
mmmj--_ISdY_10_20	Acoustic_guitar,Speech
mmrhmAbYyvA_50_60	Motorcycle
mmuPmAOLOdI_40_50	Speech,Dog
mmzBL3y_xDQ_380_390	Speech,Dog
mn-8DxwRgj8_110_120	Speech,Singing
mn3y95MHGh0_140_150	Violin_fiddle,Cello
mnI0E4VkWJs_0_10	Speech,Chicken_rooster
mnJKMcr6Yb8_30_40	Helicopter
mnLMexki85g_0_10	Speech,Cheering
mnNa70XSE0A_10_20	Cat
mnPZ8cVGIoU_190_200	Vacuum_cleaner
mnSSfcJy6OM_30_40	Motorcycle
mnauuKUdjPE_29_39	Speech,Car
mnfToxaQAgc_270_280	Chainsaw
mnia5CPrZvU_10_20	Lawn_mower
mnkJ1IAZVeQ_10_20	Chicken_rooster
mnkzVHd-4vk_60_70	Speech,Frying_(food)
mnybjyVegJs_30_40	Cat
mo-Jt-QIe00_30_40	Banjo
mo4aieahEjc_140_150	Speech,Dog
mo9imIJgTeU_0_10	Speech,Car
moARL3Vch6k_220_230	Vacuum_cleaner
moCcGWBG1nU_20_30	Vacuum_cleaner
moEY5wBf5X0_400_410	Violin_fiddle,Cello
moGo4ALaZ7Q_0_10	Speech,Car
moIlZKglbYI_100_110	Blender
moKH-FK8gpg_10_20	Speech,Basketball_bounce
moLZR7XXTMg_80_90	Accordion
moQ2UZ1-P5Q_320_330	Speech,Accordion
moWBqLWmH5c_20_30	Speech,Banjo
moZ49NEGqfk_310_320	Lawn_mower
mo_opASWHHs_10_20	Clapping
mohBlDuZyYw_100_110	Speech,Motorcycle
moq7Cp7NAno_190_200	Frying_(food)
mp0r75lqvEk_270_280	Speech,Singing
mpEJnnKa6qE_30_40	Violin_fiddle,Cello
mpL5hTAxthU_120_130	Speech,Chicken_rooster
mpLG-j5J12o_30_40	Speech,Car
mpRGwyZN-W0_60_70	Violin_fiddle,Cello
mpYIS6Cd9P4_30_40	Violin_fiddle,Cello
mpcjRyhM1TE_310_320	Speech,Car
mpdKXE_Sm9k_270_280	Vacuum_cleaner
mpjfh5sOiK4_30_40	Chicken_rooster
mppEBjOgMTw_30_40	Banjo
mpprLhl7YO8_60_70	Chainsaw
mpydrldgvog_30_40	Cello
mq0AQsY9EQA_9_19	Cheering
mq612_1vuME_30_40	Speech,Singing
mq61rFzFzy0_160_170	Helicopter
mq8x4d5xoJQ_490_500	Cello
mqBqMEaI3g0_0_10	Speech,Car
mqFLYpPUJ7g_0_10	Speech,Car
mqJeLALpWYk_41_51	Speech,Chainsaw
mqKG3V-Qy88_80_90	Speech,Car
mqMV2qd2nKg_100_110	Speech,Chicken_rooster
mqQ5L_T5gwI_50_60	Acoustic_guitar,Speech
mqSFobvdoto_7_17	Baby_cry_infant_cry
mqWTaOIb59I_180_190	Helicopter
mqaeaJs0poc_0_10	Frying_(food)
mqeCehWbApI_50_60	Vacuum_cleaner
mqfLkeX8Kbg_7_17	Speech,Dog
mqiiFC0CzOs_30_40	Motorcycle
mqn9fEAqyxo_80_90	Speech,Motorcycle
mqnTkGKFyV4_30_40	Speech,Cheering
mqpCy1pMPVo_30_40	Chicken_rooster
mqrwtk6u9PE_50_60	Lawn_mower
mqs6LmxlrLQ_50_60	Banjo
mqurMTVTWeo_210_220	Speech,Violin_fiddle
mqxo4M9o8qI_370_380	Speech,Lawn_mower
mr-UEhWOxps_210_220	Speech,Car
mr3SSwKQtZI_150_160	Speech,Motorcycle
mr3cC-MaCWo_0_10	Speech,Basketball_bounce
mrBTAewOQA0_20_30	Speech,Car
mrDBSU5EBDI_30_40	Cello
mrLeelH8KbY_200_210	Frying_(food)
mrZmnH8SzIA_120_130	Vacuum_cleaner
mrcz4ZBvpGU_30_40	Speech,Accordion
mrh0LuFVLZg_140_150	Speech,Frying_(food)
mrkF6JPW5tc_200_210	Cheering
mrn9qUSGu3c_150_160	Speech,Frying_(food)
mrxiB63uaWs_50_60	Violin_fiddle,Singing
ms2sH8rCU2k_20_30	Cat
ms4IMN_kccE_140_150	Chicken_rooster
ms75d9J4k1c_40_50	Baby_laughter
ms76nXgWpwQ_10_20	Speech,Car
ms8QhJrOrQA_240_250	Speech,Car
ms9midkcD78_250_260	Speech,Singing
msI17vL2fOg_360_370	Cheering
msICD5Cuog4_430_440	Motorcycle
msIhlgoqAI4_70_80	Speech,Chicken_rooster
msLZicWgRBs_360_370	Violin_fiddle,Cello
msOVGEKgRAQ_120_130	Lawn_mower
msOcyXEbtvQ_120_130	Speech,Accordion
msPe23TsomE_110_120	Speech,Singing
msR88TZxUeg_460_470	Helicopter
msSQGQPIJ5M_30_40	Speech,Cheering
msWvQiJCImY_270_280	Speech,Car
msbFSUopXcg_150_160	Telephone_bell_ringing
msf1aHqZSIk_50_60	Frying_(food)
msjcVf0JrvU_130_140	Speech,Car
msn6wPzTANw_20_30	Chicken_rooster
msqJ6uJimTA_30_40	Telephone_bell_ringing
msrwifNbg1Y_30_40	Speech,Dog
mstbG3SlvsQ_90_100	Motorcycle
mswh7rIknko_10_20	Speech,Motorcycle
mt1EsL_hTrA_30_40	Speech,Dog
mt3jP9JsEJk_350_360	Basketball_bounce
mtDa35YMLUw_90_100	Speech,Dog
mtF6hbHsfhI_110_120	Cheering
mtGUMl4z6FE_10_20	Helicopter
mtOSNRd6k1A_70_80	Speech,Banjo
mtPGlAxaqqY_90_100	Blender
mtVTaOfH2TI_190_200	Speech,Chainsaw
mtZxmZartvE_90_100	Speech,Car
mtbJPt5pLbw_170_180	Speech,Dog
mtcaNG_9QJI_30_40	Speech,Car
mtcgorBgXBw_90_100	Speech,Vacuum_cleaner
mtgbZV-WVwM_10_20	Speech,Dog
mthujJXQe3E_6_16	Speech,Baby_cry_infant_cry
mtj1tICxsY4_10_20	Chicken_rooster
mtjUgt-IUV8_60_70	Speech,Dog
mtrG2c633tg_30_40	Banjo
mtyOnEROHFE_0_10	Motorcycle
mu0PngnrM90_30_40	Chicken_rooster
mu1DEnSlEi8_10_20	Cello
mu5QY6a6lpw_80_90	Cheering
muCLgKseCIg_30_40	Cheering
muD3LZmN4hQ_10_20	Speech,Dog
muT4Z28qDcI_0_10	Chicken_rooster
mudvI9etpDU_140_150	Accordion,Singing
muguDkxalxk_10_20	Chicken_rooster
musurEy0zWI_390_400	Speech,Basketball_bounce
muvkNmdFgzA_160_170	Cheering
muxjFOPvR1I_320_330	Chicken_rooster
mv-iA3Z_OMs_0_10	Speech,Car
mv8jazoUeXA_20_30	Speech,Chicken_rooster
mvHwpvWeBZ0_0_10	Cello
mvJ14IznBvc_30_40	Speech,Car
mvL3M3ZOsVQ_120_130	Cheering
mvRSqnjC6e8_30_40	Cello
mvU65oJo1p4_190_200	Banjo
mvV1N20bWkA_60_70	Cello
mvWJ8pubibg_30_40	Speech,Car
mvWbPq48_NU_200_210	Speech,Chicken_rooster
mva4_xhFLVI_110_120	Speech,Singing
mvbjcYC2TaY_30_40	Speech,Dog
mvhLWd_qpMA_260_270	Cheering
mvpslSZ-6hw_110_120	Speech,Basketball_bounce
mvzXdPAoUg8_50_60	Cello
mwA_Z3AgWxw_500_510	Speech,Car
mwEmon_wgZI_150_160	Speech,Blender
mwGJqt09W7E_190_200	Banjo
mwI2-699oC8_20_30	Basketball_bounce
mwMbu7tsjoU_30_40	Accordion
mwN5b2zNfeE_160_170	Speech,Car
mwPPXwJwt6A_30_40	Banjo
mwT9wetOYVY_100_110	Chainsaw
mwV4zefVnTs_150_160	Telephone_bell_ringing
mwYb2HLIAmw_30_40	Speech,Clapping
mwZ0t2x-fIs_27_37	Banjo
mw_LZi4poVc_30_40	Banjo
mwbirJu1k7M_140_150	Violin_fiddle,Cello
mwf2TuCOPjo_0_10	Speech,Car
mwhfvXophIw_18_28	Cat
mx1w261IA3s_210_220	Chicken_rooster
mx6mGO5JhhI_30_40	Speech,Car
mx7yd86CoAk_100_110	Helicopter
mxA2C3_0CYs_250_260	Speech,Car
mxDQlxQkSYM_70_80	Motorcycle
mxI7qabfl4o_30_40	Cat
mxJXz_hvskE_90_100	Cello
mxNWZGkm5Vc_0_10	Motorcycle
mxU9kharOoc_30_40	Baby_cry_infant_cry
mxunIwAxE-o_20_30	Speech,Baby_cry_infant_cry
my5fHix5zG8_0_10	Motorcycle
myG3Aeeu0B0_20_30	Speech,Singing
myKkGpWXEFI_50_60	Speech,Baby_laughter
myYFo1vU5Sk_30_40	Helicopter
mye_zltnm4Y_30_40	Speech,Car
mygQ0zDzZOQ_10_20	Speech,Dog
myi1MbjmyjI_170_180	Speech,Car
myns2wcVYVE_0_10	Cheering
myqOGaskR-E_40_50	Cheering
myu-LYijrt4_110_120	Clapping
mywsmUl_07o_20_30	Cello
mz4DrrsTgG4_30_40	Accordion
mz5opDMbYVw_240_250	Speech,Cat
mz7YLnqDncI_10_20	Speech,Dog
mzDeXWY0hGQ_140_150	Fire_alarm
mzHLruNl70c_90_100	Cheering
mzRk076D-w4_230_240	Speech,Chicken_rooster
mzSvhEykxeo_230_240	Frying_(food)
mzXjdH7ulas_1_11	Speech,Cat
mzZOcnBkriY_80_90	Acoustic_guitar,Speech
mz_geEM7Sq8_70_80	Chicken_rooster
mzaDrNOt2pg_180_190	Motorcycle
mzcLIsIS050_490_500	Frying_(food)
mzi60x3qRV8_30_40	Helicopter
mzkT-1WMwQw_90_100	Chicken_rooster
mzpu_EIuj3s_160_170	Cheering
mzxgrTNj_e8_0_10	Motorcycle
n-1hVXfkpqY_30_40	Speech,Violin_fiddle
n-4rwju_TuM_0_10	Basketball_bounce
n-5ABJBpho8_80_90	Accordion
n-93tsH4WGs_210_220	Motorcycle
n-9pue7uCAE_30_40	Speech,Chicken_rooster
n-D_9jUn3Rk_70_80	Vacuum_cleaner
n-EsU0PScrA_50_60	Motorcycle
n-Hq082TTi0_70_80	Cello
n-MHUpBkiAw_13_23	Baby_cry_infant_cry
n-V9PgoxxRI_30_40	Frying_(food)
n-VhXcuVbtQ_500_510	Accordion
n-WijiY7ZjM_19_29	Helicopter
n-gj3XGF8yQ_10_20	Banjo
n-jlQ-sXH10_50_60	Helicopter
n-l_oQgxHMY_40_50	Helicopter
n-mbJ1bnOog_30_40	Speech,Dog
n-rP3t-rt1M_0_8	Motorcycle
n-xEcGpf7ys_160_170	Cello
n00LG_ggzIM_0_10	Chicken_rooster
n032-VKCHIQ_310_320	Vacuum_cleaner
n0Ch30pFh1k_0_10	Speech,Singing
n0IaSDTuFcs_210_220	Banjo
n0Jw2LKle-k_410_420	Fire_alarm,Telephone_bell_ringing
n0Kfn926Yyg_40_50	Accordion
n0LMfCqzPiY_30_40	Cello
n0UOyoesIF8_260_270	Chainsaw
n0WVe5tHFZM_80_90	Speech,Basketball_bounce
n0boOwLXQWU_110_120	Cheering
n0jGQ-LFjoM_30_40	Speech,Car
